Year,Value,Source,Notes,ISO3,Country,Item
1998,30.0569449384972,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Manufacturing
1998,5550.10733011451,733,"6432,6495",DOM,Dominican Republic,Manufacturing
1998,1710.41452362114,733,"6432,6495",CUB,Cuba,"Financial intermediation, real estate, renting and business activities"
1998,13.6824176036172,733,"6432,6495",ATG,Antigua and Barbuda,Financial intermediation services indirectly measured (FISIM)
1998,109.673574347653,733,"6432,6495",ATG,Antigua and Barbuda,"Transport, storage and communications"
1998,1.0253,733,"6495,6432",DMA,Dominica,Statistical discrepancy of GDP by economic activity
1998,0.870504496936505,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Mining and quarrying
1998,29.2050694444444,733,"6495,6432",BLZ,Belize,Construction
1998,5355.08367485729,733,"6432,6495",DOM,Dominican Republic,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,123.75353144775,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
1998,870.029892096821,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,2.15187039509661,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
1998,1431.50768088833,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
1998,-1095.8864,733,"6432,6495",DOM,Dominican Republic,Statistical discrepancy of GDP by economic activity
1998,28.0519240245555,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
1998,144.628159244484,733,"6495,6432",BHS,Bahamas,"Agriculture, hunting, forestry and fishing"
1998,30.2679081775511,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
1998,246.757507724141,733,"6432,6495",BHS,Bahamas,Manufacturing
1998,5.54441970890642,733,"6432,6495",ATG,Antigua and Barbuda,Mining and quarrying
1998,1571.39642576497,733,"6432,6495",BHS,Bahamas,"Financial intermediation, real estate, renting and business activities"
1998,25015.7821075988,733,"6432,6495",DOM,Dominican Republic,Gross domestic product (GDP)
1998,99.6954289415959,733,"6432,6495",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
1998,9455.4062289641,733,"6432,6495",TTO,Trinidad and Tobago,Gross domestic product (GDP)
1998,2202.97844100239,733,"6432,6495",DOM,Dominican Republic,Taxes on products less subsidies on products
1998,6.909,733,"6432,6495",BRB,Barbados,Mining and quarrying
1998,-0.4319,733,"6432,6495",GRD,Grenada,Statistical discrepancy of GDP by economic activity
1998,725.546158901661,733,"6432,6495",LCA,Saint Lucia,Total value added
1998,434.317178339406,733,"6432,6495",TTO,Trinidad and Tobago,Taxes on products less subsidies on products
1998,113.713733781235,733,"6432,6495",ATG,Antigua and Barbuda,Hotels and restaurants
1998,869.615477358931,733,"6432,6495",BRB,Barbados,"Financial intermediation, real estate, renting and business activities"
1998,50.9134885087484,733,"6432,6495",ATG,Antigua and Barbuda,Post and telecommunications
1998,127.809446737087,733,"6432,6495",BHS,Bahamas,"Electricity, gas and water supply"
1998,310.347151898734,733,"6432,6495",BRB,Barbados,Manufacturing
1998,420.874534429223,733,"6432,6495",TTO,Trinidad and Tobago,Financial intermediation services indirectly measured (FISIM)
1998,74.4492990654206,733,"6432,6495",BLZ,Belize,"Agriculture, hunting and forestry"
1998,6.16460882422029,733,"6432,6495",GRD,Grenada,Financial intermediation services indirectly measured (FISIM)
1998,141.382412366115,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,140.280563947633,733,"6432,6495",BRB,Barbados,Construction
1998,96.5909,733,"6432,6495",GUY,Guyana,Statistical discrepancy of GDP by economic activity
1998,361.807887695661,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Total value added
1998,6.00450994400477,733,"6432,6495",GRD,Grenada,Fishing
1998,1577.26232697496,733,"6432,6495",BHS,Bahamas,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,1555.8594545764,733,"6432,6495",TTO,Trinidad and Tobago,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,1797.95812255756,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting and forestry"
1998,8746.28809974043,733,"6432,6495",TTO,Trinidad and Tobago,Total value added
1998,63.9205479452055,733,"6432,6495",BRB,Barbados,"Agriculture, hunting, forestry and fishing"
1998,15.7473420260782,733,"6432,6495",BLZ,Belize,Financial intermediation services indirectly measured (FISIM)
1998,4121.1362,733,"6432,6495",HTI,Haiti,Statistical discrepancy of GDP by economic activity
1998,117.83640060408,733,"6432,6495",ATG,Antigua and Barbuda,"Wholesale and retail trade, and repair of goods"
1998,78.9297569262938,733,"6432,6495",BLZ,Belize,"Agriculture, hunting, forestry and fishing"
1998,296.047343811957,733,"6432,6495",BHS,Bahamas,Transport and supporting and auxiliary activities
1998,544.605826771653,733,"6432,6495",BRB,Barbados,Hotels and restaurants
1998,42.4291817868342,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, and repair of goods"
1998,42.0127855787251,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting and forestry"
1998,1027.6979372792,733,"6432,6495",TTO,Trinidad and Tobago,"Financial intermediation, real estate, renting and business activities"
1998,1266.9388,733,"6432,6495",JAM,Jamaica,Statistical discrepancy of GDP by economic activity
1998,465.053525176824,733,"6432,6495",BHS,Bahamas,Taxes on products less subsidies on products
1998,34.8891644954488,733,"6432,6495",GRD,Grenada,"Agriculture, hunting, forestry and fishing"
1998,612.710398035905,733,"6432,6495",TTO,Trinidad and Tobago,"Transport, storage and communications"
1998,72.8469661055259,733,"6432,6495",ATG,Antigua and Barbuda,Construction
1998,485.564330284717,733,"6432,6495",BRB,Barbados,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,25.936875,733,"6432,6495",BLZ,Belize,"Electricity, gas and water supply"
1998,1713.37999473682,733,"6432,6495",CUB,Cuba,"Agriculture, hunting, forestry and fishing"
1998,1570.79049412599,733,"6432,6495",TTO,Trinidad and Tobago,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,640.522644218021,733,"6495,6432",TTO,Trinidad and Tobago,Construction
1998,102.256694128176,733,"6432,6495",TTO,Trinidad and Tobago,"Electricity, gas and water supply"
1998,1309.86165257385,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,124.580497080204,733,"6432,6495",ATG,Antigua and Barbuda,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,568.116470244871,733,"6432,6495",TTO,Trinidad and Tobago,Manufacturing
1998,42.1993933852304,733,"6432,6495",GRD,Grenada,Construction
1998,17.1781633695145,733,"6432,6495",DMA,Dominica,Manufacturing
1998,72.7129293966719,733,"6432,6495",GRD,Grenada,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,14.2305440405666,733,"6432,6495",ATG,Antigua and Barbuda,Manufacturing
1998,281.172116750252,733,"6432,6495",DMA,Dominica,Total value added
1998,2964.77471665852,733,"6432,6495",TTO,Trinidad and Tobago,Mining and quarrying
1998,52.1027531918791,733,"6432,6495",GUY,Guyana,"Financial intermediation, real estate, renting and business activities"
1998,124.433824902569,733,"6432,6495",TTO,Trinidad and Tobago,"Agriculture, hunting, forestry and fishing"
1998,209.132965499205,733,"6432,6495",GUY,Guyana,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,638.725162650614,733,"6432,6495",BHS,Bahamas,Hotels and restaurants
1998,10.682,733,"6432,6495",KNA,Saint Kitts and Nevis,Statistical discrepancy of GDP by economic activity
1998,1270.05203710354,733,"6432,6495",GUY,Guyana,Gross domestic product (GDP)
1998,703.603134042306,733,"6432,6495",BLZ,Belize,Gross domestic product (GDP)
1998,16.811490935448,733,"6432,6495",GRD,Grenada,Manufacturing
1998,57.3699061292104,733,"6432,6495",BLZ,Belize,Manufacturing
1998,1173.46115504178,733,"6432,6495",GUY,Guyana,Total value added
1998,1804.94817280135,733,"6432,6495",SUR,Suriname,Gross domestic product (GDP)
1998,4121.13621561459,733,"6432,6495",HTI,Haiti,Gross domestic product (GDP)
1998,210.706641646873,733,"6432,6495",SUR,Suriname,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,6.60716114164951,733,"6432,6495",ATG,Antigua and Barbuda,"Agriculture, hunting and forestry"
1998,82.0334779913205,733,"6432,6495",BLZ,Belize,"Financial intermediation, real estate, renting and business activities"
1998,6361.80929786036,733,"6432,6495",BHS,Bahamas,Gross domestic product (GDP)
1998,754.251467525804,733,"6432,6495",JAM,Jamaica,"Agriculture, hunting, forestry and fishing"
1998,13.4114311032455,733,"6495,6432",GRD,Grenada,Post and telecommunications
1998,158.255817204576,733,"6432,6495",SUR,Suriname,"Financial intermediation, real estate, renting and business activities"
1998,80.4026753911872,733,"6432,6495",SUR,Suriname,"Transport, storage and communications"
1998,71.7790488431877,733,"6432,6495",BRB,Barbados,"Electricity, gas and water supply"
1998,394.169438657459,733,"6432,6495",SUR,Suriname,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,349.492059566888,733,"6432,6495",JAM,Jamaica,Mining and quarrying
1998,93.7947368421053,733,"6495,6432",BLZ,Belize,Taxes on products less subsidies on products
1998,60.8916887171118,733,"6432,6495",GRD,Grenada,"Transport, storage and communications"
1998,6.59246755573654,733,"6495,6432",ATG,Antigua and Barbuda,Fishing
1998,87.2590119383948,733,"6432,6495",SUR,Suriname,Construction
1998,925.987959827431,733,"6432,6495",JAM,Jamaica,Manufacturing
1998,6.6557,733,"6432,6495",LCA,Saint Lucia,Statistical discrepancy of GDP by economic activity
1998,29.8872890916897,733,"6432,6495",SUR,Suriname,"Electricity, gas and water supply"
1998,445.690541820522,733,"6432,6495",GRD,Grenada,Gross domestic product (GDP)
1998,237.890151679505,733,"6432,6495",SUR,Suriname,Manufacturing
1998,98.8642113670089,733,"6432,6495",SUR,Suriname,Mining and quarrying
1998,284.4250983484,733,"6432,6495",JAM,Jamaica,"Electricity, gas and water supply"
1998,4799.35239600441,733,"6432,6495",CUB,Cuba,Manufacturing
1998,201.945657778701,733,"6432,6495",SUR,Suriname,"Agriculture, hunting, forestry and fishing"
1998,112.801363495507,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, and repair of goods"
1998,696.494800637295,733,"6432,6495",JAM,Jamaica,Construction
1998,105.45430724196,733,"6432,6495",BHS,Bahamas,Fishing
1998,851.245453915456,733,"6432,6495",LCA,Saint Lucia,Gross domestic product (GDP)
1998,2213.15467455684,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,119.043617856924,733,"6432,6495",LCA,Saint Lucia,Taxes on products less subsidies on products
1998,315.192054483541,733,"6432,6495",CUB,Cuba,Taxes on products less subsidies on products
1998,8.49822320583809,733,"6432,6495",LCA,Saint Lucia,Financial intermediation services indirectly measured (FISIM)
1998,98.3973102647115,733,"6432,6495",GUY,Guyana,Construction
1998,832.160113419536,733,"6432,6495",JAM,Jamaica,"Transport, storage and communications"
1998,305.5673,733,"6432,6495",SUR,Suriname,Statistical discrepancy of GDP by economic activity
1998,356.20907827698,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, and repair of goods"
1998,113.01550493497,733,"6432,6495",LCA,Saint Lucia,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,1632.69646028567,733,"6432,6495",JAM,Jamaica,"Financial intermediation, real estate, renting and business activities"
1998,372.486061330147,733,"6495,6432",CUB,Cuba,Mining and quarrying
1998,159.796477230713,733,"6432,6495",LCA,Saint Lucia,"Financial intermediation, real estate, renting and business activities"
1998,99.0480633909273,733,"6432,6495",GUY,Guyana,Manufacturing
1998,125.785564787996,733,"6432,6495",LCA,Saint Lucia,"Transport, storage and communications"
1998,274.801,733,"6432,6495",TTO,Trinidad and Tobago,Statistical discrepancy of GDP by economic activity
1998,1651.96022141352,733,"6432,6495",JAM,Jamaica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
1998,415.483356835685,733,"6432,6495",JAM,Jamaica,Financial intermediation services indirectly measured (FISIM)
1998,2.93937269998461,733,"6432,6495",DMA,Dominica,Mining and quarrying
1998,49.5221711150064,733,"6432,6495",DMA,Dominica,"Agriculture, hunting, forestry and fishing"
1998,13.169782830353,733,"6432,6495",DMA,Dominica,"Electricity, gas and water supply"
1998,102.870722500979,733,"6432,6495",GUY,Guyana,"Transport, storage and communications"
1998,23908.6900899389,733,"6432,6495",DOM,Dominican Republic,Total value added
1998,2346.85410523458,733,"6432,6495",CUB,Cuba,"Transport, storage and communications"
1998,10192.0782712069,733,"6432,6495",JAM,Jamaica,Gross domestic product (GDP)
1998,1.1204,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Statistical discrepancy of GDP by economic activity
1998,3120.71908929831,733,"6432,6495",BRB,Barbados,Total value added
1998,302.273076923077,733,"6432,6495",BRB,Barbados,"Transport, storage and communications"
1998,132.735178583966,733,"6432,6495",LCA,Saint Lucia,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
1998,81.5504533064371,733,"6432,6495",LCA,Saint Lucia,Construction
1998,28.5559599976523,733,"6432,6495",LCA,Saint Lucia,"Electricity, gas and water supply"
1998,6.46636918148266,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting, forestry and fishing"
1998,1.02329805650713,733,"6432,6495",KNA,Saint Kitts and Nevis,Mining and quarrying
1998,393.263120928732,733,"6432,6495",GRD,Grenada,Total value added
1998,1797.95812255756,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
