Country Name,CEPALStat ID,ISO,Indicator ID,Indicator Name
Dominican Republic,264,DO,1712,Proportion of employed people living below $1 (PPP) per day
Dominican Republic,264,DO,1739,Irrigated area
Dominican Republic,264,DO,1740,Area harvested
Dominican Republic,264,DO,1754,Consumption of electric power
Dominican Republic,264,DO,1755,Installed capacity for producing electricity
Dominican Republic,264,DO,1757,Length of the road network
Dominican Republic,264,DO,1758,Length of the railway network
Dominican Republic,264,DO,1759,Air traffic
Dominican Republic,264,DO,1763,ISO 14001-certified enterprises
Dominican Republic,264,DO,1786,"Participation rate of population aged 25 to 59 years of age, by level of qualification and sex, urban areas"
Dominican Republic,264,DO,1787,"Tasa de participación económica de la población de 15 y más años de edad, según sexo y condición de pobreza, áreas urbanas y rurales (Translation in progress ...)"
Dominican Republic,264,DO,1790,Tasa de desempleo abierto urbano por sexo y grupos de edad (América Latina) (CEPAL) (Translation in progress ...)
Dominican Republic,264,DO,1791,"Life expectancy at birth, by sex"
Dominican Republic,264,DO,1792,Tasa neta de matrícula en la educación preescolar (América Latina y Unión Europea) (UNESCO) (Translation in progress ...)
Dominican Republic,264,DO,1793,Relación de salarios urbanos entre los sexos (América Latina y Unión Europea) (Translation in progress ...)
Dominican Republic,264,DO,1794,Mortality Rate by AIDS.
Dominican Republic,264,DO,1798,Proporción de mujeres entre los empleados remunerados en el sector no agrícola (América Latina) (OIT) (Translation in progress ...)
Dominican Republic,264,DO,1803,Proportion of population below minimum level of dietary energy consumption (FAO)
Dominican Republic,264,DO,1812,Tasa de sub-empleo (América Latina y Unión Europea) (OIT) (Translation in progress ...)
Dominican Republic,264,DO,1814,Razón de ingresos entre el quintil más rico y el más pobre (América Latina y Unión Europea) (Translation in progress ...)
Dominican Republic,264,DO,1817,"Desempleo de larga duración, por sexo (América Latina y Unión Europea) (OIT) (Translation in progress ...)"
Dominican Republic,264,DO,1819,Value of exports of goods and services
Dominican Republic,264,DO,1820,Value of imports of goods and service
Dominican Republic,264,DO,1821,Balance on services
Dominican Republic,264,DO,1822,Ratio of net income to exports of goods and services
Dominican Republic,264,DO,1823,Net resource transfers
Dominican Republic,264,DO,1825,"Ocupados que realizan aportes previsionales, según sexo (América Latina) (Translation in progress ...)"
Dominican Republic,264,DO,1826,"Ocupados que realizan aportes previsionales, según zona de residencia (América Latina) (Translation in progress ...)"
Dominican Republic,264,DO,1831,Población que declara confiar en la mayoría de las personas (Translation in progress ...)
Dominican Republic,264,DO,1832,Public expenditure on education as % of GDP
Dominican Republic,264,DO,1834,VAP turnout
Dominican Republic,264,DO,1835,Índice de Productividad del Trabajo (América Latina y Unión Europea) (OIT) (Translation in progress ...)
Dominican Republic,264,DO,1836,Índice de democracia (América Latina y Unión Europea) (Freedom House) (Translation in progress ...)
Dominican Republic,264,DO,1837,Occurrence and impacts of natural disasters
Dominican Republic,264,DO,1838,"Tasa de Homicidios, por sexo (América Latina y Unión Europea) (OPS - EUROSTAT) (Translation in progress ...)"
Dominican Republic,264,DO,1839,Índice de percepción de la corrupción (América Latina y Unión Europea) (Transparencia Internacional) (Translation in progress ...)
Dominican Republic,264,DO,1840,"Tasa de mortalidad por suicidios y lesiones autoinfligidas, por sexo. (América Latina y Unión Europea) (OPS y EUROSTAT) (Translation in progress ...)"
Dominican Republic,264,DO,1842,Tasa de victimización (Translation in progress ...)
Dominican Republic,264,DO,1843,Out-of-pocket expenditure as a percentage of total expenditure on health.
Dominican Republic,264,DO,1847,Gasto público social como porcentaje del producto interno bruto (PIB) ( América Latina y Unión Europea) (Translation in progress ...)
Dominican Republic,264,DO,1848,Public expenditure in health as pecentage of the GDP ( Latin America and Europe Union) (WHO)
Dominican Republic,264,DO,1850,Porcentaje que representa la carga tributaria con respecto al PIB. (América Latina y Unión Europea) (Translation in progress ...)
Dominican Republic,264,DO,1852,Coeficiente de Gini (América Latina y Unión Europea) (Translation in progress ...)
Dominican Republic,264,DO,1855,Percentage of women aged 15 to 49 whose husbands / partners control specific behaviors demonstrated by current marital status
Dominican Republic,264,DO,1856,Percentage of women whose husbands / partners control specific behaviors demonstrated by employment
Dominican Republic,264,DO,1857,Percentage of women whose husbands / partners control specific behaviors demonstrated by level of education
Dominican Republic,264,DO,1858,Percentage of women whose husbands / partners control specific behaviors demonstrated by wealth quintile
Dominican Republic,264,DO,1860,Percentage of women aged 15 to 49 who have experienced some form of physical violence by age
Dominican Republic,264,DO,1861,"Percentage of women who have experienced some form of physical violence, according to marital status"
Dominican Republic,264,DO,1862,"Percentage of women who have experienced some form of physical violence, by educational level"
Dominican Republic,264,DO,1863,"Percentage of women who have experienced some form of physical violence, wealth quintile"
Dominican Republic,264,DO,1864,"Percentage of women who have experienced some form of physical violence, according to employment"
Dominican Republic,264,DO,1865,"Percentage of women who have experienced some form of sexual violence, by age"
Dominican Republic,264,DO,1866,"Percentage of women who have experienced some form of sexual violence, according to marital status"
Dominican Republic,264,DO,1867,"Percentage of women who have experienced some form of sexual violence, according to educational attainment"
Dominican Republic,264,DO,1868,"Percentage of women who have experienced some form of sexual violence, by wealth quintile"
Dominican Republic,264,DO,1869,Agricultural area
Dominican Republic,264,DO,1875,Percentage of households with a computer
Dominican Republic,264,DO,1877,Percentage of households with Internet access at home
Dominican Republic,264,DO,1878,Percentage of households with a radio
Dominican Republic,264,DO,1879,Percentage of households with a fixed line telephone
Dominican Republic,264,DO,1880,Percentage of households with a mobile cellular telephone
Dominican Republic,264,DO,1881,Percentage of households with a TV
Dominican Republic,264,DO,1882,Percentage of individuals between 15 and 74 who used a computer (from any location).
Dominican Republic,264,DO,1883,Percentage of individuals between 15 and 74 who used Internet (from any location) in the last 12 months.
Dominican Republic,264,DO,1884,Internet use at home in the last 12 months. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1885,Internet use at work. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1886,Internet use at place of education. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1887,Internet use at community access point. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1888,Internet use at commercial access point. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1889,Internet use for purchasing or ordering goods or services. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1890,Internet use for communicating. Percentage over the total of users between 15 and 74.
Dominican Republic,264,DO,1891,Internet use for e-banking. Percentage over the total of users between 15 and 74.
Dominican Republic,264,DO,1892,Internet use for e-education. Percentage over the total of users between 15 and 74.
Dominican Republic,264,DO,1893,Internet use for interacting with gobernamental organizations. Percentage over the total of Internet users between 15 and 74.
Dominican Republic,264,DO,1894,Percentage of individuals between 15 and 74 using mobile cellular telephone.
Dominican Republic,264,DO,1901,Real effective exchange rate index
Dominican Republic,264,DO,1907,"Working hours of employed women aged 15 and over as the number of children 0 to 5 years of age in the household, urban and rural areas"
Dominican Republic,264,DO,2003,"Economic participation rate of the population aged 15 and over, by quintile of household per capita income, urban and rural areas"
Dominican Republic,264,DO,2012,Proportion of terrestrial and marine protected areas
Dominican Republic,264,DO,2013,Proportion of terrestrial protected areas
Dominican Republic,264,DO,2014,Proportion of marine protected areas
Dominican Republic,264,DO,2016,Surface area of Ramsar designated wetlands
Dominican Republic,264,DO,2017,Proportion of total water resources used
Dominican Republic,264,DO,2018,Total marine territorial area
Dominican Republic,264,DO,2019,Fish capture production
Dominican Republic,264,DO,2020,Aquaculture production
Dominican Republic,264,DO,2021,Proportion of land area covered by forest
Dominican Republic,264,DO,2022,Fertilizer use intensity
Dominican Republic,264,DO,2023,Energy intensity of gross domestic product
Dominican Republic,264,DO,2024,Proportion of renewable energy supply
Dominican Republic,264,DO,2025,Proportion of non-renewable energy supply
Dominican Republic,264,DO,2027,"Carbon dioxide (CO2) emissions (Total, per capita and per gross domestic product)"
Dominican Republic,264,DO,2028,Motor-vehicle fleet per capita
Dominican Republic,264,DO,2029,ISO 14001-certified enterprises per billion dollars of GDP
Dominican Republic,264,DO,2030,ISO 14001-certified enterprises by economic activities
Dominican Republic,264,DO,2031,Multilateral environmental agreements
Dominican Republic,264,DO,2035,Country area
Dominican Republic,264,DO,2036,Forest area
Dominican Republic,264,DO,2037,Consumption of all ozone-depleting substances (ODS)
Dominican Republic,264,DO,2038,Fertilizer consumption
Dominican Republic,264,DO,2039,Pesticide consumption
Dominican Republic,264,DO,2040,Energy production
Dominican Republic,264,DO,2041,Energy consumption
Dominican Republic,264,DO,2042,Energy supply
Dominican Republic,264,DO,2047,Motor vehicle-fleet
Dominican Republic,264,DO,2048,"Characterization of households headed by women and men, according to selected parameters and conditions of poverty, urban areas"
Dominican Republic,264,DO,2051,Porcentaje de personas que creen que la democracia es la mejor forma de gobierno (Translation in progress ...)
Dominican Republic,264,DO,2052,Percentage of people who trusts in public expenditure quality
Dominican Republic,264,DO,2053,Percentage of people who considers that income distribution is unfair
Dominican Republic,264,DO,2054,Area of inland waters
Dominican Republic,264,DO,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Dominican Republic,264,DO,2064,Debt service as a percentage of exports of goods and services
Dominican Republic,264,DO,2156,"Employed population living below the extreme poverty and poverty lines, by geographical areas"
Dominican Republic,264,DO,2165,Inbound tourism consumption as a percentage of GDP
Dominican Republic,264,DO,2166,Outbound tourism consumption as a percentage of GDP
Dominican Republic,264,DO,2167,Tourism balance as a percentage of GDP
Dominican Republic,264,DO,2168,International tourism as a percentage of GDP
Dominican Republic,264,DO,2169,Tourism coverage
Dominican Republic,264,DO,2170,Inbound tourism consumption as a percentage of the exports of goods
Dominican Republic,264,DO,2171,Inbound tourism consumption as a percentage of exports of services
Dominican Republic,264,DO,2172,Inbound tourism consumption as a percentage of exports of goods and services
